Date,Close,High,Low,Open,Volume,MA50,MA200,MACD,MACD_signal,MACD_hist,RSI,BB_low,BB_high,DC_high,DC_low,S_MA_buy,S_MACD_buy,S_RSI_buy,S_BB_buy,S_DC_buy,Vol20,S_Vol_buy,S_RSI_sell,S_BB_sell,S_DC_sell,S_Vol_sell,Score_buy,Score_sell,Signal
2022-08-23,164.81805419921875,166.2767191348891,164.24641767665275,164.67022364972456,54147100,150.07302490234375,,4.971368827596109,5.681977272748692,-0.7106084451525829,57.551975938221176,153.87166375058567,174.79390936953152,172.03250122070312,154.31430053710938,0,0,0,0,0,67439695.0,0,0,0,0,0,0,0,0
2022-08-24,165.11375427246094,165.68539087789364,163.8522166048561,164.90679147316692,53841500,150.77934722900392,,4.497498325570547,5.445081483313063,-0.9475831577425158,58.061323433071145,155.47505856526516,174.2704599283872,172.03250122070312,154.8654327392578,0,0,0,0,0,66200735.0,0,0,0,0,0,0,0,0
2022-08-25,167.5776824951172,167.68609658373745,165.92192009296824,166.34571105112042,51218200,151.5176266479492,,4.271531399288676,5.210371466508185,-0.938840067219509,62.13812960318731,157.25399287539102,173.76275059384727,172.03250122070312,157.48345947265625,0,0,0,0,0,64692710.0,0,0,0,0,0,0,0,0
2022-08-26,161.26011657714844,168.58296208169574,161.20098435870386,168.10988929542629,78961000,152.07699737548828,,3.541847991802115,4.876666771566971,-1.3348187797648563,48.98868195819264,157.47884863743417,173.66951256862052,172.03250122070312,157.48345947265625,0,0,0,0,0,63551415.0,0,0,0,0,0,0,0,0
2022-08-29,159.05242919921875,160.55049548789057,157.5149314068537,158.82573564976346,73314000,152.69791931152344,,2.7536839587307327,4.452070208999723,-1.6983862502689906,45.37508847392737,157.49853488028683,173.65909146248657,172.03250122070312,157.48345947265625,0,0,0,0,0,63825645.0,0,0,0,0,0,0,0,0
2022-08-30,156.6180877685547,160.21543879278465,155.44524840968555,159.79164778477147,77906200,153.24062774658202,,1.910603032838594,3.943776773767498,-2.0331737409289032,41.72063026819641,157.27507376260024,173.79601540976302,172.03250122070312,156.6180877685547,0,0,0,1,0,64725605.0,0,0,0,1,0,1,1,0
2022-08-31,154.95245361328125,158.26399371424608,154.87360563007792,157.99788365077418,87991100,153.66518463134764,,1.0954251892507043,3.3741064568641392,-2.2786812676134347,39.383399849093394,155.66956235453048,174.54609011128983,172.03250122070312,154.95245361328125,0,0,0,1,0,64999785.0,0,0,0,1,0,1,1,0
2022-09-01,155.6817626953125,156.13511973195193,152.43920566957192,154.3807937267726,74229900,154.11456298828125,,0.5024481139036823,2.799774788272048,-2.2973266743683656,40.94343904394417,154.45843503472938,175.00620882513388,172.03250122070312,154.95245361328125,0,0,0,0,0,65937575.0,0,0,0,0,0,0,0,0
2022-09-02,153.56277465820312,158.04715373707748,152.7348934543625,157.44595106884975,76957800,154.46408416748048,,-0.1368970519513084,2.212440420227377,-2.3493374721786853,37.89207587136924,152.90456333541573,175.61983699417414,172.03250122070312,153.56277465820312,0,0,0,0,0,66950615.0,0,0,0,1,0,0,1,-1
2022-09-06,152.3012237548828,154.82429865337028,151.47334262357523,154.21324568103077,73714800,154.72164459228514,,-0.7368849656131431,1.622575343059273,-2.359460308672416,36.16406002508008,151.2649161816051,176.24039998050426,172.03250122070312,152.3012237548828,0,0,0,0,0,67622510.0,0,0,0,1,0,0,1,-1
2022-09-07,153.7106170654297,154.410368411757,151.3945047755551,152.587059729615,87449600,155.00739288330078,,-1.0861331812804735,1.080833638191324,-2.166966819471797,39.484372620795845,150.08089295730213,176.5413497795143,172.03250122070312,152.3012237548828,0,0,0,0,0,68838215.0,0,0,0,0,0,0,0,0
2022-09-08,152.23223876953125,154.10482916146404,150.47789777328236,152.4096354211257,84923800,155.346640625,,-1.4653164259202072,0.5716036253690178,-2.0369200512892247,37.29317699089575,148.61738776247276,176.54816704709756,172.03250122070312,152.23223876953125,0,0,0,0,0,69575880.0,0,0,0,1,0,0,1,-1
2022-09-09,155.1002655029297,155.54378723487187,152.51805827855026,153.2276750032018,68028800,155.70801513671876,,-1.516910095541533,0.1539008811869076,-1.6708109767284407,43.80813550307057,147.80066436575564,176.26892791940062,172.03250122070312,152.23223876953125,0,0,0,0,0,70119860.0,0,0,0,0,0,0,0,0
2022-09-12,161.0728759765625,161.89090686431402,157.00245233153106,157.2882631049793,104956000,156.2382485961914,,-1.0635982023847816,-0.0895989355274302,-0.9739992668573514,54.42684285601423,147.80302188549595,175.41207668628138,172.03250122070312,152.23223876953125,0,0,0,0,0,71965690.0,0,0,0,0,0,0,0,0
2022-09-13,151.62120056152344,158.2245651301224,151.15797805083207,157.59379629154282,122656600,156.53594635009765,,-1.4502983396880325,-0.3617388163595507,-1.0885595233284815,41.16842384134994,146.8566283664496,174.45137944605042,172.03250122070312,151.62120056152344,0,0,0,0,0,75393935.0,1,0,0,1,1,1,2,-1
2022-09-14,153.0699920654297,154.83418366980385,151.3945138382118,152.557487712131,87965400,156.81085083007812,,-1.621167804902484,-0.6136246140681374,-1.0075431908343466,43.44272941076315,146.39062117001222,173.17094346621823,172.03250122070312,151.62120056152344,0,0,0,0,0,76973350.0,0,0,0,0,0,0,0,0
2022-09-15,150.17237854003906,153.0009950551444,149.19666683175186,152.41949313430064,90481100,157.00103240966797,,-1.967713703550089,-0.8844424319645278,-1.0832712715855617,40.10354539553806,145.92215331032716,171.4533990578369,171.6382293701172,150.17237854003906,0,0,0,0,0,77520305.0,0,0,0,1,0,0,1,-1
2022-09-16,148.52650451660156,149.16713882112455,146.23010747285983,149.02915859285633,162278800,157.0907797241211,,-2.348094729106009,-1.177172891392824,-1.170921837713185,38.302632581714576,145.50193433592483,169.56244554688766,169.04620361328125,148.52650451660156,0,0,0,0,0,82519740.0,1,0,0,1,1,1,2,-1
2022-09-19,152.251953125,152.33080110123336,146.94955831205283,147.15652109079085,81474200,157.24145446777345,,-2.322168353255023,-1.406171983765264,-0.915996369489759,44.3899996017853,145.69392026440045,167.6910345695839,167.5776824951172,148.52650451660156,0,0,0,0,0,83076135.0,0,0,0,0,0,0,0,0
2022-09-20,154.6370391845703,155.80002796923935,150.8721425262803,151.18751937449895,107689800,157.48254516601563,,-2.0851289331979785,-1.5419633736518068,-0.5431655595461717,47.93196414606298,145.8520871446365,166.48125330946507,167.5776824951172,148.52650451660156,0,0,0,0,0,85009285.0,0,0,0,0,0,0,0,0
2022-09-21,151.5029296875,156.4505314848071,151.38466523487358,155.07071436973487,101696800,157.64146636962892,,-2.125666567584034,-1.6587040124382522,-0.4669625551457816,43.96889493617599,145.80563138600314,165.19619661692656,167.5776824951172,148.52650451660156,0,0,0,0,0,87386770.0,0,0,0,0,0,0,0,0
2022-09-22,150.53704833984375,152.24209247430875,148.73344048207258,150.18223999013938,86652500,157.78835266113282,,-2.210253065932193,-1.7690138231370405,-0.4412392427951523,42.79456707273763,145.92219993270376,163.62195747696418,167.5776824951172,148.52650451660156,0,0,0,0,0,89027320.0,0,0,0,0,0,0,0,0
2022-09-23,148.26039123535156,149.28540008508642,146.41736643191388,149.00943963447702,96029900,157.83104736328124,,-2.432950142022804,-1.9018010869141933,-0.5311490551086109,40.07748472476782,146.71590428129988,160.89652400239154,161.26011657714844,148.26039123535156,0,0,0,0,0,91267905.0,0,0,0,1,0,0,1,-1
2022-09-26,148.59547424316406,151.55220575538115,147.48176722784044,147.50148298209515,93339400,157.84698059082032,,-2.5529717122167312,-2.032035211974701,-0.5209365002420303,40.674513053925935,146.61655067727014,159.72941337302285,161.0728759765625,148.26039123535156,0,0,0,0,0,91986825.0,0,0,0,0,0,0,0,0
2022-09-27,149.5711669921875,152.48848166353116,147.78727494625255,150.5370433245279,84442700,157.94344848632812,,-2.540078971424151,-2.133643963864591,-0.4064350075595602,42.47185468055024,146.55327955173274,158.8445582778571,161.0728759765625,148.26039123535156,0,0,0,0,0,92543260.0,0,0,0,0,0,0,0,0
2022-09-28,147.67886352539062,148.46732818361193,142.75097820989805,145.5105969943164,146691400,157.92471160888672,,-2.651984035431724,-2.2373119781780177,-0.4146720572537061,39.94426733887048,146.01192563526686,158.4919897700066,161.0728759765625,147.67886352539062,0,0,0,0,0,95982520.0,1,0,0,1,1,1,2,-1
2022-09-29,140.425048828125,144.6039019742723,138.6510066887834,143.99284886355534,128138200,157.72074249267578,,-3.2880887875223266,-2.44746734004688,-0.840621447475447,32.06630034669074,143.5666827412199,159.48449218553793,161.0728759765625,140.425048828125,0,0,0,1,0,97989875.0,0,0,0,1,0,1,1,0
2022-09-30,136.20677185058594,141.03610936010895,136.00965940990883,139.2423515609022,124925300,157.38693756103515,,-4.0854910867984415,-2.775072089397192,-1.3104189974012497,28.54110058424712,140.40147460072765,160.7022012415575,161.0728759765625,136.20677185058594,0,0,1,1,0,100524645.0,0,0,0,1,0,2,1,1
2022-10-03,140.39544677734375,141.00651477037042,135.7041054662748,136.21660973950978,114311700,157.16170837402345,,-4.329538864589097,-3.085965444435573,-1.2435734201535236,36.058133212040126,138.93384568916818,160.85309736503106,161.0728759765625,136.20677185058594,0,0,0,0,0,102392340.0,0,0,0,0,0,0,0,0
2022-10-04,143.99285888671875,144.11112335800175,142.1793851076492,142.93828388872168,87830100,157.03086700439454,,-4.184431868496716,-3.305658729247802,-0.8787731392489144,41.72770731706936,138.28756174006767,160.66854482731512,161.0728759765625,136.20677185058594,0,0,0,0,0,103098105.0,0,0,0,0,0,0,0,0
2022-10-05,144.28848266601562,145.25435906019973,140.94737686981628,141.9921012373244,79471000,156.9325112915039,,-3.999475694081582,-3.4444221222145583,-0.5550535718670235,42.181404951776734,137.7756178699561,160.2382752574853,161.0728759765625,136.20677185058594,0,0,0,0,0,102699175.0,0,0,0,0,0,0,0,0
2022-10-06,143.33250427246094,145.4120730459556,143.12554145428032,143.70702847126705,68402200,156.71287536621094,,-3.885249324506219,-3.532587562672891,-0.3526617618333283,41.06787965988819,137.1729278963801,159.95099178135428,161.0728759765625,136.20677185058594,0,0,0,0,0,101873095.0,0,0,0,0,0,0,0,0
2022-10-07,138.0695037841797,141.03610072606975,137.4387349893986,140.4841648717613,85925600,156.37695678710938,,-4.171319879322795,-3.660334026002872,-0.510985853319923,35.51010407028828,135.86651957668937,159.55432392916998,161.0728759765625,136.20677185058594,0,0,0,0,0,102767935.0,0,0,0,0,0,0,0,0
2022-10-10,138.3947296142578,139.84352910239818,136.57142106787293,138.3947296142578,74899000,155.94597259521484,,-4.3219688816449775,-3.792660997131293,-0.5293078845136847,36.08572016660102,135.77001532711014,157.38301354251874,154.6370391845703,136.20677185058594,0,0,0,0,0,101265085.0,0,0,0,0,0,0,0,0
2022-10-11,136.97549438476562,139.31132222277216,136.22646123968164,137.8822234673554,77033700,155.50628692626952,,-4.503960866083162,-3.9349209709216666,-0.5690398951614952,34.63298896644949,134.53133376503823,157.1571244869149,154.6370391845703,136.20677185058594,0,0,0,0,0,98983940.0,0,0,0,0,0,0,0,0
2022-10-12,136.3447265625,138.33559643003326,136.1673299106835,137.1233408598166,70433700,155.0835122680664,,-4.6455376503555215,-4.077044306808438,-0.5684933435470834,33.9782758296607,133.4845099384152,156.53142176324496,154.6370391845703,136.20677185058594,0,0,0,0,0,98107355.0,0,0,0,0,0,0,0,0
2022-10-13,140.9276885986328,141.51902589270472,132.43200294708785,133.04307103462438,113224000,154.63192962646485,,-4.337926619192473,-4.129220769285245,-0.2087058499072274,42.485704180744406,133.14700800198443,155.94445470553512,154.6370391845703,136.20677185058594,0,0,0,0,0,99244500.0,0,0,0,0,0,0,0,0
2022-10-14,136.3841552734375,142.43559768266255,136.19689323010235,142.22861988773633,88598000,154.09577575683593,,-4.409932867223404,-4.185363188872877,-0.2245696783505266,37.34756492244614,132.16536109438974,155.7118666888134,154.6370391845703,136.20677185058594,0,0,0,0,0,95560460.0,0,0,0,0,0,0,0,0
2022-10-17,140.35606384277344,140.83898708446822,138.24692906829756,139.0353938988536,85250900,153.64359283447266,,-4.099244966363585,-4.1681395443710185,0.0688945780074332,43.75172880548276,132.12156605584224,154.56607279913823,154.6370391845703,136.20677185058594,0,1,0,0,0,95749295.0,0,0,0,0,0,1,0,1
2022-10-18,141.6767120361328,144.58416155365336,138.5820004582486,143.39162165141138,99136600,153.22728576660157,155.2644701385498,-3.7037626244377577,-4.075264160384367,0.3715015359466092,45.73779845273194,132.73047533566634,152.6611308044704,151.5029296875,136.20677185058594,0,1,0,0,0,95321635.0,0,0,0,0,0,1,0,1
2022-10-19,141.7851104736328,142.8593858144363,139.45914810857732,139.6464101482739,61758300,152.81216094970702,155.08016731262208,-3.3430564968669216,-3.928822627680878,0.5857661308139566,45.90662856510105,133.09859095922045,151.32123325952958,150.53704833984375,136.20677185058594,0,1,0,0,0,93324710.0,0,0,0,0,0,1,0,1
2022-10-20,141.32191467285156,143.78585768272674,140.59258212799125,140.95725591977873,64522000,152.30261688232423,154.9048851776123,-3.0593045633980864,-3.75491901482432,0.6956144514262337,45.25862097755139,133.4753138427253,150.02299700932548,149.5711669921875,136.20677185058594,0,1,0,0,0,92218185.0,0,0,0,0,0,1,0,1
2022-10-21,145.14598083496094,145.7176175037476,140.59260324254777,140.80943146307777,86548600,151.88433868408202,154.77218147277833,-2.4970742144049893,-3.503350054740454,1.0062758403354648,51.362693385782514,133.70750406412344,149.47936574788827,149.5711669921875,136.20677185058594,0,1,0,0,0,91744120.0,0,0,0,0,0,1,0,1
2022-10-24,147.29449462890625,148.06324356402658,143.89425664068742,145.06709579621315,75981900,151.43787231445313,154.66455055236815,-1.8567322512676867,-3.174026494045901,1.3172942427782144,54.43677790238019,133.85598830913813,149.20078354144783,149.5711669921875,136.20677185058594,0,1,0,0,0,90876245.0,0,0,0,0,0,1,0,1
2022-10-25,150.1428680419922,150.29071368559687,147.20585139474738,147.9253187363903,74732300,151.02688751220705,154.5703271484375,-1.106659816982102,-2.760553158633141,1.6538933416510395,58.20800631001186,133.76165111717057,149.35229083839585,150.1428680419922,136.20677185058594,0,1,0,0,1,90390725.0,0,0,1,0,0,2,1,1
2022-10-26,147.19593811035156,149.79786091510002,145.90481954516318,148.78271775892205,88194300,150.56011779785158,154.461270904541,-0.7414674505703545,-2.356736017020584,1.6152685664502298,53.29328942618929,133.81085889829808,149.2547905157644,150.1428680419922,136.20677185058594,0,1,0,0,0,87465870.0,0,0,0,0,0,1,0,1
2022-10-27,142.71156311035156,146.90026566861184,142.05122827640076,145.9344043483702,109180200,149.97369903564453,154.31560981750488,-0.8046262238879649,-2.0463140583940604,1.2416878345060955,46.81556005407038,133.92646872580437,149.3678321164808,150.1428680419922,136.20677185058594,0,1,0,0,0,86517970.0,0,0,0,0,0,1,0,1
2022-10-28,153.49378967285156,155.2284000306861,145.68802050452555,146.06252959255997,164762400,149.61081024169923,154.22165168762206,0.0151805737849883,-1.6340151319582508,1.6491957057432391,59.54732767748476,133.63628049794988,151.38672212656184,153.49378967285156,136.3447265625,0,1,0,0,1,88509825.0,1,0,1,0,1,3,2,1
2022-10-31,151.12838745117188,152.01541585586838,149.72886978727786,150.9509907934603,97943200,149.25245391845704,154.1322576904297,0.4686132941778282,-1.2134894467310349,1.6821027409088631,56.35979428675907,133.47881230132666,152.61748439056785,153.49378967285156,136.3447265625,0,1,0,0,0,87691400.0,0,0,0,0,0,1,0,1
2022-11-01,148.4771728515625,153.2079455809234,146.97910660092256,152.8432868939365,80379300,148.91893371582032,154.0252889251709,0.607033625067487,-0.8493848323713304,1.4564184574388177,52.93925296841838,133.41906675684106,153.12566133153786,153.49378967285156,136.3447265625,0,1,0,0,0,87318860.0,0,0,0,0,0,1,0,1
2022-11-02,142.93824768066406,149.97526767506156,142.9086815703328,146.80170816398885,93604600,148.4813375854492,153.90667343139648,0.2667132595666999,-0.6261652139837244,0.8928784735504243,46.57891609587121,133.36183124313794,153.0478733467058,153.49378967285156,136.3447265625,0,1,0,0,0,88025540.0,0,0,0,0,0,1,0,1
2022-11-03,136.876953125,140.74041357111363,136.74882328898968,140.01108109963562,97918500,147.9166015625,153.7752716064453,-0.4864810455887891,-0.5982283803047374,0.1117473347159482,40.80185695257753,132.6608456238291,153.10330385126858,153.49378967285156,136.3447265625,0,1,0,0,0,89501355.0,0,0,0,0,0,1,0,1
2022-11-04,136.6103973388672,140.84553006556408,132.66154945569053,140.27294531486436,140814800,147.297255859375,153.65097801208495,-1.0923103098256206,-0.6970447662089141,-0.3952655436167065,40.56359140845439,132.43189173534145,153.18634709522493,153.49378967285156,136.3447265625,0,0,0,0,0,92245815.0,1,0,0,0,1,1,1,0
2022-11-07,137.1435089111328,137.37056348588823,133.93506945075268,135.35665734492238,83374600,146.81492370605469,153.5396558380127,-1.5119874676671827,-0.8600333065005679,-0.6519541611666149,41.301869972914986,132.2492415895019,153.24387517075195,153.49378967285156,136.3447265625,0,0,0,0,0,92669595.0,0,0,0,0,0,0,0,0
2022-11-08,137.71607971191406,139.62139172038218,135.73178893253106,138.61444628445304,89908500,146.38819671630858,153.4350735473633,-1.7778885677067535,-1.043604358741805,-0.7342842089649486,42.13323674122496,132.36301749245595,153.20415780051275,153.49378967285156,136.3447265625,0,0,0,0,0,93313335.0,0,0,0,0,0,0,0,0
2022-11-09,133.145263671875,136.77821128440527,132.8688455459242,136.72884767684445,74917800,145.918740234375,153.31666709899903,-2.330578303778396,-1.3009991477491232,-1.0295791560292722,37.55981672031895,131.72528490043717,153.52194410346908,153.49378967285156,133.145263671875,0,0,0,0,0,93537540.0,0,0,0,1,0,0,1,-1
2022-11-10,144.99183654785156,144.99183654785156,137.7160881791185,139.43384265889435,118854000,145.7195278930664,153.25793518066405,-1.792012274368858,-1.39920177307307,-0.3928105012957879,52.07857974871729,131.91101330290718,153.7426304959209,153.49378967285156,133.145263671875,0,0,0,0,0,93819040.0,0,0,0,0,0,0,0,0
2022-11-11,147.78562927246094,148.0916625737545,142.52378765132767,143.95525706239889,93979700,145.56160522460937,153.21547889709473,-1.1267703841290595,-1.344715495284268,0.2179451111552084,54.750743279048095,132.69776924793018,154.09602195080026,153.49378967285156,133.145263671875,0,1,0,0,0,94088125.0,0,0,0,0,0,1,0,1
2022-11-14,146.3837890625,148.35821299381362,145.54465286622803,147.06496772898868,73374100,145.41802551269532,153.1114900970459,-0.7045564938910047,-1.2166836950056157,0.5121272011146107,53.14927009622477,133.0191927171535,154.37737100354963,153.49378967285156,133.145263671875,0,1,0,0,0,93494285.0,0,0,0,0,0,1,0,1
2022-11-15,148.12130737304688,151.6259135896167,146.66023757913166,150.2734377369584,89868300,145.3344271850586,152.99435028076172,-0.2271275523344513,-1.0187724664713826,0.7916449141369313,54.90973744951799,133.21667439850128,154.82434885589325,153.49378967285156,133.145263671875,0,1,0,0,0,93030870.0,0,0,0,0,0,1,0,1
2022-11-16,146.8872833251953,147.9534742124063,145.4064651591236,147.22294689122086,64218300,145.1979605102539,152.87187438964844,0.0510741450944181,-0.8048031441582225,0.8558772892526406,53.37570634316679,133.45402844988575,155.09721208966505,153.49378967285156,133.145263671875,0,1,0,0,0,93153870.0,0,0,0,0,0,1,0,1
2022-11-17,148.79258728027344,149.54286294425333,144.28102140876982,144.5574395514813,80389400,145.12916748046874,152.75288871765136,0.4204464555068057,-0.559753224225217,0.9801996797320228,55.44538455571099,133.74573870726513,155.5525690930278,153.49378967285156,133.145263671875,0,1,0,0,0,93947240.0,0,0,0,0,0,1,0,1
2022-11-18,149.35531616210938,150.74728887735557,148.0522039867333,150.36227675012384,74829600,145.01426849365234,152.65114501953124,0.749939356454945,-0.2978147080891846,1.0477540645441297,56.06570183047416,133.76513991813422,155.95410141487358,153.49378967285156,133.145263671875,0,1,0,0,0,93361290.0,0,0,0,0,0,1,0,1
2022-11-21,146.11724853515625,148.44706955079,145.83096367172806,148.23976345815657,58724100,144.71515594482423,152.5346360015869,0.7412353586778124,-0.0900046947357852,0.8312400534135976,51.612735173237255,133.74615536935494,155.85536135427787,153.49378967285156,133.145263671875,0,1,0,0,0,92498400.0,0,0,0,0,0,1,0,1
2022-11-22,148.25950622558594,148.49644255294848,145.05106689456673,146.23573346771818,51804100,144.64792205810548,152.43242530822755,0.8968612119786883,0.1073684866071094,0.7894927253715788,54.204216890658174,133.80458417149114,155.60859637050103,153.49378967285156,133.145263671875,0,1,0,0,0,91351990.0,0,0,0,0,0,1,0,1
2022-11-23,149.13812255859375,149.88839824806996,147.43023497007337,147.53882889151882,58301400,144.56928466796876,152.3190309906006,1.0786587109360823,0.3016265314729041,0.7770321794631783,55.26249801846478,133.78079872548523,155.82660026133118,153.49378967285156,133.145263671875,0,1,0,0,0,89857345.0,0,0,0,0,0,1,0,1
2022-11-25,146.2159881591797,146.97614571181424,145.23864273436385,146.4134275710732,35195900,144.49015686035156,152.18390106201173,0.9756955034886516,0.4364403258760536,0.539255177612598,51.03818239799469,133.98323812418943,155.9746033675098,153.49378967285156,133.145263671875,0,1,0,0,0,86158130.0,0,0,0,0,0,1,0,1
2022-11-28,142.37574768066406,144.76479944722283,141.54649303051897,143.28398111610815,69246000,144.3671417236328,152.05001136779785,0.5775633169916432,0.4646649240991716,0.1128983928924716,46.05563396243421,134.1019900554681,154.74404723701235,151.12838745117188,133.145263671875,0,1,0,0,0,81382310.0,0,0,0,0,0,1,0,1
2022-11-29,139.36471557617188,142.95816663670598,138.55520957308642,142.44481218129835,83763800,144.10939697265624,151.91816665649415,0.0188581788708006,0.3755035750534974,-0.3566453961826967,42.54827709445137,133.77179956415912,153.89787054082134,149.35531616210938,133.145263671875,0,0,0,0,0,80673340.0,0,0,0,0,0,0,0,0
2022-11-30,146.13702392578125,146.81820276871952,138.75268072768486,139.59180207766,111380900,143.93939666748048,151.81900421142578,0.1211524469344738,0.3246333494296927,-0.2034809024952188,51.495447610675626,133.82036960209803,153.6152856103043,149.35531616210938,133.145263671875,0,0,0,0,0,82223420.0,0,0,0,0,0,0,0,0
2022-12-01,146.41342163085938,147.22294276953917,144.73516410236186,146.3147094607483,71250400,143.83760650634767,151.70201065063478,0.221965693863126,0.3040998183163793,-0.0821341244532533,51.82519775182666,133.93314249655722,153.85003011086465,149.35531616210938,133.145263671875,0,0,0,0,0,81105710.0,0,0,0,0,0,0,0,0
2022-12-02,145.91981506347656,146.10738776877085,143.7874333564375,144.09348175456344,65447400,143.74526184082032,151.58372833251954,0.2590448854392377,0.295088831740951,-0.0360439463017132,51.15634095890224,134.89203134188,153.79542745938954,149.35531616210938,133.145263671875,0,0,0,0,0,79482155.0,0,0,0,0,0,0,0,0
2022-12-05,144.75491333007812,148.99004656094093,143.90591033158032,145.8803345082114,68826400,143.67515228271483,151.47765533447264,0.1922168216401303,0.2745144297207869,-0.0822976080806565,49.53165995544523,135.99057882267522,153.5113315777154,149.35531616210938,133.145263671875,0,0,0,0,0,75882735.0,0,0,0,0,0,0,0,0
2022-12-06,141.08248901367188,145.4163496587564,140.10514358274577,145.18929508684244,64727200,143.524892578125,151.36098388671874,-0.1552887786182566,0.1885537880529781,-0.3438425666712348,44.71075189786841,136.71954351454858,153.17626489609594,149.35531616210938,133.145263671875,0,0,0,0,0,74950365.0,0,0,0,0,0,0,0,0
2022-12-07,139.1376953125,141.53661382163668,138.20971339806968,140.37171061069705,69721100,143.31622314453125,151.2492317199707,-0.5809215666222087,0.0346587171179408,-0.6155802837401495,42.35948460988425,137.02038772562747,153.01758224507563,149.35531616210938,133.145263671875,0,0,0,0,0,73940995.0,0,0,0,0,0,0,0,0
2022-12-08,140.82579040527344,141.6846751168045,139.2956238058851,140.53950554386986,62128300,143.1791616821289,151.166803817749,-0.7731115034796119,-0.1268953270015697,-0.6462161764780421,45.060237547630265,139.18150203524073,151.62452060880224,149.35531616210938,139.1376953125,0,0,0,0,0,73301520.0,0,0,0,0,0,0,0,0
2022-12-09,140.34207153320312,143.70846830830249,139.0981746838461,140.51976247530513,76097000,143.17750213623046,151.06883735656737,-0.953464537781116,-0.292209169157479,-0.6612553686236369,44.41799837233432,138.56902445136868,151.77202169120946,149.35531616210938,139.1376953125,0,0,0,0,0,71163670.0,0,0,0,0,0,0,0,0
2022-12-12,142.64227294921875,142.65213964669184,139.25612782207975,140.87515496362036,70462700,143.30621215820312,150.97200370788573,-0.9004092290442713,-0.4138491811348375,-0.4865600479094338,48.1989360143874,138.3387148441691,151.48799566608483,149.35531616210938,139.1376953125,0,0,0,0,0,69987820.0,0,0,0,0,0,0,0,0
2022-12-13,143.60975646972656,148.05221126240446,142.39548971088675,147.58822033452066,93886200,143.3704983520508,150.87868072509767,-0.7714024330527138,-0.4853598315184128,-0.286042601534301,49.74734864609455,138.2129173607921,151.33638989018445,149.35531616210938,139.1376953125,0,0,0,0,0,71013425.0,0,0,0,0,0,0,0,0
2022-12-14,141.37864685058594,144.78452547159364,139.35485909896488,143.49128007302596,82291200,143.31821411132813,150.78363693237304,-0.8395180760898882,-0.5561914804327079,-0.2833265956571802,46.30954877834975,137.9054227556366,150.96961844309385,149.35531616210938,139.1376953125,0,0,0,0,0,70634570.0,0,0,0,0,0,0,0,0
2022-12-15,134.7544403076172,139.98666700994897,134.29044945457875,139.3054883080985,98931900,143.12753326416015,150.63896156311034,-1.411744608095546,-0.7273021059652756,-0.6844425021302705,37.92888579890232,136.1661289582638,151.49562793870882,149.35531616210938,134.7544403076172,0,0,0,1,0,72370250.0,0,0,0,1,0,1,1,0
2022-12-16,132.78988647460938,135.8897316869335,132.01986228619933,134.94201656134896,160156900,142.91668090820312,150.48608505249024,-2.0006985260254453,-0.9819813899773095,-1.0187171360481355,35.85641037827877,134.33335815375648,151.7281286626498,149.35531616210938,132.78988647460938,0,0,0,1,0,76358625.0,1,0,0,1,1,2,2,0
2022-12-19,130.67724609375,133.47105782876667,129.64068555678134,133.3822123650824,79592600,142.76883575439453,150.33768173217774,-2.607859392095804,-1.3071569904010083,-1.3007024016947957,33.7224574055093,132.3666013504007,151.8270784591696,149.13812255859375,130.67724609375,0,0,0,1,0,76596775.0,0,0,0,1,0,1,1,0
2022-12-20,130.608154296875,131.54600271059752,128.22896969448558,129.70978773625592,77432800,142.61310424804688,150.20794929504393,-3.059347628316459,-1.6575951179840986,-1.4017525103323605,33.6519209732332,130.57720236806966,152.06556801767255,149.13812255859375,130.608154296875,0,0,0,0,0,77532210.0,0,0,0,1,0,0,1,-1
2022-12-21,133.71788024902344,135.06048935091275,131.05241050570748,131.27946507821224,85928000,142.54795196533203,150.10290519714354,-3.130144060758795,-1.952104906539038,-1.178039154219757,39.759424170145245,129.85847469897664,151.33013308910932,149.13812255859375,130.608154296875,0,0,0,0,0,79238405.0,0,0,0,0,0,0,0,0
2022-12-22,130.53903198242188,132.83923763447277,128.6337201487229,132.63193156053958,77852100,142.43183807373046,149.9548917388916,-3.403523531252944,-2.2423886314818198,-1.1611348997711244,36.10105439724682,128.82824776125273,150.50045096921605,146.41342163085938,130.53903198242188,0,0,0,0,0,80215940.0,0,0,0,1,0,0,1,-1
2022-12-23,130.1737823486328,130.72661868998517,127.9821703785141,129.24580060550824,63814900,142.21675994873047,149.82682022094727,-3.608059856059157,-2.515522876397287,-1.0925369796618698,35.694652851937576,127.71428174696356,150.0101964024505,146.41342163085938,130.1737823486328,0,0,0,0,0,81646890.0,0,0,0,1,0,0,1,-1
2022-12-27,128.36720275878906,129.72956043211943,127.07395717087712,129.69994527084378,69007800,142.0564208984375,149.7083391571045,-3.8713062333044377,-2.786679547778717,-1.0846266855257207,33.67535825837689,126.25069231017304,150.0729313470535,146.41342163085938,128.36720275878906,0,0,0,0,0,81634980.0,0,0,0,1,0,0,1,-1
